id,name,stock
CIN-825-41,,0
CIN-825-42,,0
CIN-825,,0
CIN-825-43,,0
COL-139-34,,0
COL-139-35,,0
COL-139-36,,0
COL-139-37,,0
COL-139-38,,0
COL-139-39,,0
COL-139-40,,0
COL-139-41,,0
COL-139-42,,0
COL-139,,0
COL-139-43,,0
COL-215-34,,0
COL-215-35,,0
COL-215-36,,0
COL-215-37,,0
COL-215-38,,0
COL-215-39,,0
COL-215-40,,0
COL-215-41,,0
COL-215-42,,0
COL-215,,0
COL-215-43,,0
COL-638-34,,0
COL-638-35,,0
COL-638-36,,0
COL-638-37,,0
COL-638-38,,0
COL-638-39,,0
COL-638-40,,0
COL-638-41,,0
COL-638-42,,0
COL-638,,0
COL-638-43,,0
COL-665-34,,0
COL-665-35,,0
COL-665-36,,0
COL-665-37,,0
COL-665-38,,0
COL-665-39,,0
COL-665-40,,0
COL-665-41,,0
COL-665-42,,0
COL-665,,0
COL-665-43,,0
COL-667-34,,0
COL-667-35,,0
COL-667-36,,0
COL-667-37,,0
COL-667-38,,0
COL-667-39,,0
COL-667-40,,0
COL-667-41,,0
COL-667-42,,0
COL-667,,0
COL-667-43,,0
COL-758-34,,0
COL-758-35,,0
COL-758-36,,0
COL-758-37,,0
COL-758-38,,0
COL-758-39,,0
COL-758-40,,0
COL-758-41,,0
COL-758-42,,0
COL-758,,0
COL-758-43,,0
COL-781-34,,0
COL-781-35,,0
COL-781-36,,0
COL-781-37,,0
COL-781-38,,0
COL-781-39,,0
COL-781-40,,0
COL-781-41,,0
COL-781-42,,0
COL-781,,0
COL-781-43,,0
DAN-413-35,,25
DAN-413-36,,55
DAN-413-37,,90
DAN-413-38,,89
DAN-413-39,,82
DAN-413-40,,50
DAN-413-41,,17
DAN-413-42,,0
DAN-413,,408
DAN-413-43,,0
DAN-435-35,,23
DAN-435-36,,61
DAN-435-37,,101
DAN-435-38,,107
DAN-435-39,,87
DAN-435-40,,41
DAN-435-41,,27
DAN-435-42,,0
DAN-435,,447
DAN-435-43,,0
DAN-528-35,,0
DAN-528-36,,28
DAN-528-37,,47
DAN-528-38,,56
DAN-528-39,,62
DAN-528-40,,31
DAN-528-41,,0
DAN-528-42,,0
DAN-528,,224
DAN-528-43,,0
DAN-601-35,,35
DAN-601-36,,70
DAN-601-37,,104
DAN-601-38,,112
DAN-601-39,,110
DAN-601-40,,55
DAN-601-41,,24
DAN-601-42,,0
DAN-601,,510
DAN-601-43,,0
DAN-656-35,,0
DAN-656-36,,23
DAN-656-37,,44
DAN-656-38,,43
DAN-656-39,,60
DAN-656-40,,28
DAN-656-41,,0
DAN-656-42,,0
DAN-656,,198
DAN-656-43,,0
DAY-238-34,,0
DAY-238-35,,0
DAY-238-36,,0
DAY-238-37,,0
DAY-238-38,,0
DAY-238-39,,0
DAY-238-40,,0
DAY-238-41,,0
DAY-238-42,,0
DAY-238,,0
DAY-238-43,,0
DAY-248-35,,0
DAY-248-36,,0
DAY-248-37,,0
DAY-248-38,,0
DAY-248-39,,0
DAY-248-40,,0
DAY-248-41,,0
DAY-248-42,,0
DAY-248,,0
DAY-249-34,,0
DAY-249-35,,0
DAY-249-36,,0
DAY-249-37,,0
DAY-249-38,,0
DAY-249-39,,0
DAY-249-40,,0
DAY-249-41,,0
DAY-249-42,,0
DAY-249,,0
DAY-249-43,,0
DAY-327-34,,0
DAY-327-35,,0
DAY-327-36,,0
DAY-327-37,,0
DAY-327-38,,0
DAY-327-39,,0
DAY-327-40,,0
DAY-327-41,,0
DAY-327-42,,0
DAY-327,,0
DAY-327-43,,0
DAY-403-34,,0
DAY-403-35,,0
DAY-403-36,,0
DAY-403-37,,0
DAY-403-38,,0
DAY-403-39,,0
DAY-403-40,,0
DAY-403-41,,0
DAY-403-42,,0
DAY-403,,0
DAY-403-43,,0
DAY-447-34,,0
DAY-447-35,,19
DAY-447-36,,53
DAY-447-37,,108
DAY-447-38,,166
DAY-447-39,,175
DAY-447-40,,136
DAY-447-41,,78
DAY-447-42,,48
DAY-447,,783
DAY-447-43,,0
DAY-553-34,,0
DAY-553-35,,0
DAY-553-36,,53
DAY-553-37,,92
DAY-553-38,,172
DAY-553-39,,156
DAY-553-40,,98
DAY-553-41,,64
DAY-553-42,,30
DAY-553,,665
DAY-553-43,,0
DAY-601-35,,43
DAY-601-36,,118
DAY-601-37,,216
DAY-601-38,,310
DAY-601-39,,334
DAY-601-40,,213
DAY-601-41,,142
DAY-601-42,,46
DAY-601,,1422
DAY-640-35,,37
DAY-640-36,,91
DAY-640-37,,157
DAY-640-38,,163
DAY-640-39,,129
DAY-640-40,,80
DAY-640-41,,34
DAY-640-42,,0
DAY-640,,691
DAY-640-43,,0
DAY-735-35,,28
DAY-735-36,,49
DAY-735-37,,97
DAY-735-38,,93
DAY-735-39,,69
DAY-735-40,,44
DAY-735-41,,20
DAY-735-42,,0
DAY-735,,400
DAY-735-43,,0
DEB-140-34,,0
DEB-140-35,,29
DEB-140-36,,47
DEB-140-37,,137
DEB-140-38,,214
DEB-140-39,,247
DEB-140-40,,155
DEB-140-41,,58
DEB-140-42,,62
DEB-140,,949
DEB-140-43,,0
DEB-141-34,,0
DEB-141-35,,18
DEB-141-36,,29
DEB-141-37,,61
DEB-141-38,,117
DEB-141-39,,139
DEB-141-40,,91
DEB-141-41,,54
DEB-141-42,,34
DEB-141,,543
DEB-141-43,,0
DEB-148-35,,0
DEB-148-36,,0
DEB-148-37,,0
DEB-148-38,,0
DEB-148-39,,0
DEB-148-40,,0
DEB-148-41,,0
DEB-148-42,,0
DEB-148,,0
DEB-148-43,,0
DEB-345-34,,0
DEB-345-35,,0
DEB-345-36,,0
DEB-345-37,,0
DEB-345-38,,0
DEB-345-39,,0
DEB-345-40,,0
DEB-345-41,,0
DEB-345-42,,0
DEB-345,,0
DEB-345-43,,0
DEB-386-35,,0
DEB-386-36,,0
DEB-386-37,,0
DEB-386-38,,0
DEB-386-39,,0
DEB-386-40,,0
DEB-386-41,,0
DEB-386-42,,0
DEB-386,,0
DEB-386-43,,0
DEB-413-35,,0
DEB-413-36,,0
DEB-413-37,,0
DEB-413-38,,46
DEB-413-39,,52
DEB-413-40,,22
DEB-413-41,,0
DEB-413-42,,0
DEB-413,,120
DEB-413-43,,0
DEB-435-35,,0
DEB-435-36,,0
DEB-435-37,,0
DEB-435-38,,0
DEB-435-39,,0
DEB-435-40,,0
DEB-435-41,,0
DEB-435-42,,0
DEB-435,,0
DEB-435-43,,0
DEB-447-34,,0
DEB-447-35,,0
DEB-447-36,,20
DEB-447-37,,0
DEB-447-38,,45
DEB-447-39,,58
DEB-447-40,,40
DEB-447-41,,20
DEB-447-42,,0
DEB-447,,183
DEB-447-43,,0
DEB-480-34,,0
DEB-480-35,,0
DEB-480-36,,0
DEB-480-37,,0
DEB-480-38,,0
DEB-480-39,,0
DEB-480-40,,0
DEB-480-41,,0
DEB-480-42,,0
DEB-480,,0
DEB-480-43,,0
DEB-484-34,,0
DEB-484-35,,21
DEB-484-36,,79
DEB-484-37,,78
DEB-484-38,,113
DEB-484-39,,193
DEB-484-40,,133
DEB-484-41,,61
DEB-484-42,,60
DEB-484,,738
DEB-484-43,,25
DEB-531-35,,32
DEB-531-36,,190
DEB-531-37,,303
DEB-531-38,,528
DEB-531-39,,465
DEB-531-40,,316
DEB-531-41,,249
DEB-531-42,,50
DEB-531,,2158
DEB-531-34,,25
DEB-531-43,,0
DEB-551-34,,0
DEB-551-35,,0
DEB-551-36,,0
DEB-551-37,,0
DEB-551-38,,0
DEB-551-39,,0
DEB-551-40,,0
DEB-551-41,,0
DEB-551-42,,0
DEB-551,,25
DEB-551-43,,0
DEB-560-34,,0
DEB-560-35,,0
DEB-560-36,,0
DEB-560-37,,0
DEB-560-38,,0
DEB-560-39,,0
DEB-560-40,,0
DEB-560-41,,0
DEB-560-42,,0
DEB-560,,0
DEB-560-43,,0
DEB-600-35,,0
DEB-600-36,,0
DEB-600-37,,0
DEB-600-38,,52
DEB-600-39,,78
DEB-600-40,,73
DEB-600-41,,50
DEB-600-42,,26
DEB-600,,279
DEB-600-34,,0
DEB-600-43,,20
DEB-601-35,,57
DEB-601-36,,148
DEB-601-37,,356
DEB-601-38,,482
DEB-601-39,,562
DEB-601-40,,234
DEB-601-41,,154
DEB-601-42,,56
DEB-601,,2069
DEB-601-34,,20
DEB-601-43,,42
DEB-654-34,,0
DEB-654-35,,0
DEB-654-36,,0
DEB-654-37,,0
DEB-654-38,,0
DEB-654-39,,0
DEB-654-40,,0
DEB-654-41,,0
DEB-654-42,,0
DEB-654,,62
DEB-654-43,,0
DEB-656-35,,0
DEB-656-36,,20
DEB-656-37,,35
DEB-656-38,,76
DEB-656-39,,81
DEB-656-40,,43
DEB-656-41,,19
DEB-656-42,,0
DEB-656,,274
DEB-656-43,,0
DEB-725-35,,0
DEB-725-36,,0
DEB-725-37,,0
DEB-725-38,,0
DEB-725-39,,0
DEB-725-40,,0
DEB-725-41,,0
DEB-725-42,,0
DEB-725,,0
DEB-725-43,,0
DEB-777-34,,0
DEB-777-35,,76
DEB-777-36,,185
DEB-777-37,,294
DEB-777-38,,430
DEB-777-39,,381
DEB-777-40,,300
DEB-777-41,,267
DEB-777-42,,141
DEB-777,,2074
DEB-777-43,,0
DEB-783-34,,0
DEB-783-35,,0
DEB-783-36,,0
DEB-783-37,,0
DEB-783-38,,0
DEB-783-39,,0
DEB-783-40,,0
DEB-783-41,,0
DEB-783-42,,0
DEB-783,,0
DEB-783-43,,0
DEB-810-35,,0
DEB-810-36,,0
DEB-810-37,,0
DEB-810-38,,0
DEB-810-39,,0
DEB-810-40,,0
DEB-810-41,,0
DEB-810-42,,0
DEB-810,,0
DEB-824-35,,0
DEB-824-36,,0
DEB-824-37,,0
DEB-824-38,,0
DEB-824-39,,0
DEB-824-40,,0
DEB-824-41,,0
DEB-824-42,,0
DEB-824,,0
DEB-824-43,,0
DON-301-34,,0
DON-301-35,,0
DON-301-36,,0
DON-301-37,,0
DON-301-38,,0
DON-301-39,,0
DON-301-40,,0
DON-301-41,,0
DON-301-42,,0
DON-301,,0
DON-301-43,,0
DON-543-34,,0
DON-543-35,,0
DON-543-36,,0
DON-543-37,,0
DON-543-38,,0
DON-543-39,,0
DON-543-40,,0
DON-543-41,,0
DON-543-42,,0
DON-543,,0
DON-543-43,,0
DYL-422-34,,0
DYL-422-35,,0
DYL-422-36,,0
DYL-422-37,,0
DYL-422-38,,0
DYL-422-39,,0
DYL-422-40,,0
DYL-422-41,,0
DYL-422-42,,0
DYL-422,,0
DYL-422-43,,0
DYL-601-34,,0
DYL-601-35,,0
DYL-601-36,,0
DYL-601-37,,0
DYL-601-38,,0
DYL-601-39,,0
DYL-601-40,,0
DYL-601-41,,0
DYL-601-42,,0
DYL-601,,0
DYL-601-43,,0
DYL-882-34,,0
DYL-882-35,,0
DYL-882-36,,0
DYL-882-37,,0
DYL-882-38,,0
DYL-882-39,,0
DYL-882-40,,0
DYL-882-41,,0
DYL-882-42,,0
DYL-882,,0
DYL-882-43,,0
ELI-425-34,,0
ELI-425-35,,0
ELI-425-36,,0
ELI-425-37,,0
ELI-425-38,,0
ELI-425-39,,0
ELI-425-40,,0
ELI-425-41,,0
ELI-425-42,,0
ELI-425,,0
ELI-425-43,,0
ELI-435-35,,0
ELI-435-36,,0
ELI-435-37,,0
ELI-435-38,,0
ELI-435-39,,0
ELI-435-40,,50
ELI-435-41,,0
ELI-435-42,,0
ELI-435,,50
ELI-435-43,,0
ELI-552-34,,0
ELI-552-35,,0
ELI-552-36,,0
ELI-552-37,,0
ELI-552-38,,0
ELI-552-39,,0
ELI-552-40,,0
ELI-552-41,,0
ELI-552-42,,0
ELI-552,,0
ELI-552-43,,0
ELI-579-35,,0
ELI-579-36,,0
ELI-579-37,,0
ELI-579-38,,46
ELI-579-39,,44
ELI-579-40,,52
ELI-579-41,,0
ELI-579-42,,0
ELI-579,,142
ELI-579-43,,0
ELI-660-35,,0
ELI-660-36,,0
ELI-660-37,,23
ELI-660-38,,56
ELI-660-39,,49
ELI-660-40,,58
ELI-660-41,,0
ELI-660-42,,0
ELI-660,,186
ELI-660-43,,0
ELI-747-34,,0
ELI-747-35,,0
ELI-747-36,,0
ELI-747-37,,0
ELI-747-38,,0
ELI-747-39,,0
ELI-747-40,,0
ELI-747-41,,0
ELI-747-42,,0
ELI-747,,0
ELI-747-43,,0
ELL-446-35,,0
ELL-446-36,,39
ELL-446-37,,64
ELL-446-38,,61
ELL-446-39,,38
ELL-446-40,,48
ELL-446-41,,20
ELL-446-42,,0
ELL-446,,270
ELL-446-43,,0
ELL-448-35,,20
ELL-448-36,,52
ELL-448-37,,79
ELL-448-38,,74
ELL-448-39,,39
ELL-448-40,,39
ELL-448-41,,0
ELL-448-42,,0
ELL-448,,303
ELL-448-43,,0
ELL-484-34,,0
ELL-484-35,,0
ELL-484-36,,0
ELL-484-37,,0
ELL-484-38,,0
ELL-484-39,,0
ELL-484-40,,0
ELL-484-41,,0
ELL-484-42,,0
ELL-484,,0
ELL-484-43,,0
ELL-532-34,,0
ELL-532-35,,0
ELL-532-36,,0
ELL-532-37,,0
ELL-532-38,,0
ELL-532-39,,0
ELL-532-40,,0
ELL-532-41,,0
ELL-532-42,,0
ELL-532,,0
ELL-532-43,,0
ELL-541-34,,0
ELL-541-35,,0
ELL-541-36,,46
ELL-541-37,,52
ELL-541-38,,92
ELL-541-39,,50
ELL-541-40,,85
ELL-541-41,,44
ELL-541-42,,33
ELL-541,,402
ELL-541-43,,0
ELL-551-34,,0
ELL-551-35,,31
ELL-551-36,,22
ELL-551-37,,40
ELL-551-38,,68
ELL-551-39,,47
ELL-551-40,,0
ELL-551-41,,32
ELL-551-42,,18
ELL-551,,258
ELL-551-43,,0
ELL-601-34,,0
ELL-601-35,,0
ELL-601-36,,0
ELL-601-37,,0
ELL-601-38,,0
ELL-601-39,,0
ELL-601-40,,0
ELL-601-41,,0
ELL-601-42,,0
ELL-601,,0
ELL-601-43,,0
EMM-011-34,,0
EMM-011-35,,0
EMM-011-36,,0
EMM-011-37,,0
EMM-011-38,,0
EMM-011-39,,0
EMM-011-40,,0
EMM-011-41,,0
EMM-011-42,,0
EMM-011,,0
EMM-011-43,,0
EMM-802-34,,0
EMM-802-35,,0
EMM-802-36,,0
EMM-802-37,,0
EMM-802-38,,0
EMM-802-39,,0
EMM-802-40,,0
EMM-802-41,,0
EMM-802-42,,0
EMM-802,,0
EMM-802-43,,0
EMM-803-34,,0
EMM-803-35,,0
EMM-803-36,,0
EMM-803-37,,0
EMM-803-38,,0
EMM-803-39,,0
EMM-803-40,,0
EMM-803-41,,0
EMM-803-42,,0
EMM-803,,0
EMM-803-43,,0
ERI-566-34,,0
ERI-566-35,,16
ERI-566-36,,40
ERI-566-37,,76
ERI-566-38,,93
ERI-566-39,,123
ERI-566-40,,19
ERI-566-41,,0
ERI-566-42,,0
ERI-566,,367
ERI-566-43,,0
ERY-586-35,,0
ERY-586-36,,0
ERY-586-37,,0
ERY-586-38,,0
ERY-586-39,,0
ERY-586-40,,0
ERY-586-41,,0
ERY-586-42,,0
ERY-586,,0
ERY-586-43,,0
ERY-640-35,,0
ERY-640-36,,0
ERY-640-37,,0
ERY-640-38,,0
ERY-640-39,,0
ERY-640-40,,0
ERY-640-41,,0
ERY-640-42,,0
ERY-640,,0
ERY-640-43,,0
ERY-660-35,,0
ERY-660-36,,0
ERY-660-37,,0
ERY-660-38,,0
ERY-660-39,,0
ERY-660-40,,0
ERY-660-41,,0
ERY-660-42,,0
ERY-660,,0
ERY-660-43,,0
ERY-744-35,,16
ERY-744-36,,28
ERY-744-37,,28
ERY-744-38,,0
ERY-744-39,,0
ERY-744-40,,20
ERY-744-41,,0
ERY-744-42,,0
ERY-744,,92
ERY-744-43,,0
ERY-827-35,,0
ERY-827-36,,0
ERY-827-37,,0
ERY-827-38,,0
ERY-827-39,,0
ERY-827-40,,0
ERY-827-41,,0
ERY-827-42,,0
ERY-827,,0
ERY-827-43,,0
ERY-828-35,,0
ERY-828-36,,0
ERY-828-37,,0
ERY-828-38,,0
ERY-828-39,,0
ERY-828-40,,0
ERY-828-41,,0
ERY-828-42,,0
ERY-828,,0
ERY-828-43,,0
ESS-2003-34,,0
ESS-2003-35,,0
ESS-2003-36,,0
ESS-2003-37,,0
ESS-2003-38,,0
ESS-2003-39,,0
ESS-2003-40,,0
ESS-2003-41,,0
ESS-2003-42,,0
ESS-2003,,0
ESS-2003-43,,0
ESS-212-34,,0
ESS-212-35,,0
ESS-212-36,,0
ESS-212-37,,0
ESS-212-38,,0
ESS-212-39,,0
ESS-212-40,,0
ESS-212-41,,0
ESS-212-42,,0
ESS-212,,0
ESS-212-43,,0
ESS-217-34,,0
ESS-217-35,,0
ESS-217-36,,0
ESS-217-37,,0
ESS-217-38,,0
ESS-217-39,,0
ESS-217-40,,0
ESS-217-41,,0
ESS-217-42,,0
ESS-217,,0
ESS-217-43,,0
ESS-219-34,,0
ESS-219-35,,0
ESS-219-36,,0
ESS-219-37,,0
ESS-219-38,,0
ESS-219-39,,0
ESS-219-40,,0
ESS-219-41,,0
ESS-219-42,,0
ESS-219,,0
ESS-219-43,,0
ESS-302-34,,0
ESS-302-35,,0
ESS-302-36,,0
ESS-302-37,,0
ESS-302-38,,0
ESS-302-39,,0
ESS-302-40,,0
ESS-302-41,,0
ESS-302-42,,0
ESS-302,,0
ESS-302-43,,0
ESS-314-34,,0
ESS-314-35,,0
ESS-314-36,,39
ESS-314-37,,0
ESS-314-38,,0
ESS-314-39,,0
ESS-314-40,,0
ESS-314-41,,0
ESS-314-42,,0
ESS-314,,39
ESS-314-43,,0
ESS-389-34,,0
ESS-389-35,,0
ESS-389-36,,0
ESS-389-37,,0
ESS-389-38,,0
ESS-389-39,,0
ESS-389-40,,0
ESS-389-41,,0
ESS-389-42,,0
ESS-389,,0
ESS-389-43,,0
ESS-424-34,,0
ESS-424-35,,16
ESS-424-36,,68
ESS-424-37,,146
ESS-424-38,,195
ESS-424-39,,179
ESS-424-40,,127
ESS-424-41,,70
ESS-424-42,,49
ESS-424,,850
ESS-424-43,,0
ESS-557-34,,0
ESS-557-35,,35
ESS-557-36,,44
ESS-557-37,,0
ESS-557-38,,0
ESS-557-39,,0
ESS-557-40,,0
ESS-557-41,,0
ESS-557-42,,0
ESS-557,,79
ESS-557-43,,0
ESS-561-34,,0
ESS-561-35,,0
ESS-561-36,,0
ESS-561-37,,0
ESS-561-38,,0
ESS-561-39,,0
ESS-561-40,,0
ESS-561-41,,0
ESS-561-42,,0
ESS-561,,0
ESS-561-43,,0
ESS-579-35,,36
ESS-579-36,,72
ESS-579-37,,114
ESS-579-38,,123
ESS-579-39,,103
ESS-579-40,,60
ESS-579-41,,38
ESS-579-42,,0
ESS-579,,546
ESS-579-43,,0
ESS-580-35,,36
ESS-580-36,,83
ESS-580-37,,123
ESS-580-38,,140
ESS-580-39,,108
ESS-580-40,,67
ESS-580-41,,41
ESS-580-42,,0
ESS-580,,598
ESS-580-43,,0
ESS-586-35,,23
ESS-586-36,,54
ESS-586-37,,73
ESS-586-38,,79
ESS-586-39,,73
ESS-586-40,,28
ESS-586-41,,28
ESS-586-42,,0
ESS-586,,358
ESS-586-43,,0
ESS-601-34,,0
ESS-601-35,,19
ESS-601-36,,36
ESS-601-37,,78
ESS-601-38,,98
ESS-601-39,,103
ESS-601-40,,69
ESS-601-41,,47
ESS-601-42,,0
ESS-601,,450
ESS-601-43,,0
ESS-747-34,,0
ESS-747-35,,0
ESS-747-36,,72
ESS-747-37,,0
ESS-747-38,,0
ESS-747-39,,0
ESS-747-40,,0
ESS-747-41,,0
ESS-747-42,,0
ESS-747,,72
ESS-747-43,,0
ESS-754-34,,0
ESS-754-35,,0
ESS-754-36,,0
ESS-754-37,,0
ESS-754-38,,0
ESS-754-39,,0
ESS-754-40,,0
ESS-754-41,,0
ESS-754-42,,0
ESS-754,,0
ESS-754-43,,0
ESS-759-34,,0
ESS-759-35,,0
ESS-759-36,,29
ESS-759-37,,0
ESS-759-38,,0
ESS-759-39,,0
ESS-759-40,,0
ESS-759-41,,0
ESS-759-42,,0
ESS-759,,29
ESS-759-43,,0
ESS-822-34,,0
ESS-822-35,,0
ESS-822-36,,40
ESS-822-37,,77
ESS-822-38,,103
ESS-822-39,,108
ESS-822-40,,70
ESS-822-41,,49
ESS-822-42,,36
ESS-822,,483
ESS-822-43,,0
ESS-824-35,,35
ESS-824-36,,59
ESS-824-37,,104
ESS-824-38,,112
ESS-824-39,,79
ESS-824-40,,55
ESS-824-41,,29
ESS-824-42,,0
ESS-824,,473
ESS-824-43,,0
ESS-826-35,,38
ESS-826-36,,82
ESS-826-37,,126
ESS-826-38,,134
ESS-826-39,,105
ESS-826-40,,67
ESS-826-41,,39
ESS-826-42,,0
ESS-826,,591
ESS-826-43,,0
ESS-921-34,,0
ESS-921-35,,22
ESS-921-36,,75
ESS-921-37,,88
ESS-921-38,,181
ESS-921-39,,206
ESS-921-40,,152
ESS-921-41,,126
ESS-921-42,,63
ESS-921,,913
ESS-921-43,,0
ESS-924-34,,0
ESS-924-35,,22
ESS-924-36,,76
ESS-924-37,,148
ESS-924-38,,235
ESS-924-39,,231
ESS-924-40,,169
ESS-924-41,,110
ESS-924-42,,65
ESS-924,,1056
ESS-924-43,,0
ETT-601-34,,0
ETT-601-35,,0
ETT-601-36,,0
ETT-601-37,,0
ETT-601-38,,0
ETT-601-39,,0
ETT-601-40,,0
ETT-601-41,,0
ETT-601-42,,0
ETT-601,,0
ETT-601-43,,0
EVA-601-34,,0
EVA-601-35,,29
EVA-601-36,,61
EVA-601-37,,0
EVA-601-38,,0
EVA-601-39,,0
EVA-601-40,,0
EVA-601-41,,0
EVA-601-42,,0
EVA-601,,90
EVA-601-43,,0
EVA-643-34,,0
EVA-643-35,,18
EVA-643-36,,41
EVA-643-37,,0
EVA-643-38,,0
EVA-643-39,,0
EVA-643-40,,0
EVA-643-41,,0
EVA-643-42,,0
EVA-643,,59
EVA-643-43,,0
EVA-644-34,,0
EVA-644-35,,0
EVA-644-36,,0
EVA-644-37,,0
EVA-644-38,,0
EVA-644-39,,0
EVA-644-40,,0
EVA-644-41,,0
EVA-644-42,,0
EVA-644,,0
EVA-644-43,,0
EVA-646-34,,0
EVA-646-35,,0
EVA-646-36,,43
EVA-646-37,,58
EVA-646-38,,52
EVA-646-39,,25
EVA-646-40,,0
EVA-646-41,,0
EVA-646-42,,0
EVA-646,,178
EVA-646-43,,0
EVA-648-34,,0
EVA-648-35,,0
EVA-648-36,,44
EVA-648-37,,57
EVA-648-38,,0
EVA-648-39,,0
EVA-648-40,,0
EVA-648-41,,0
EVA-648-42,,0
EVA-648,,101
EVA-648-43,,0
EVE-601-34,,0
EVE-601-35,,0
EVE-601-36,,30
EVE-601-37,,0
EVE-601-38,,0
EVE-601-39,,0
EVE-601-40,,0
EVE-601-41,,0
EVE-601-42,,0
EVE-601,,30
EVE-601-43,,0
EVE-603-34,,0
EVE-603-35,,0
EVE-603-36,,0
EVE-603-37,,0
EVE-603-38,,0
EVE-603-39,,0
EVE-603-40,,0
EVE-603-41,,0
EVE-603-42,,0
EVE-603,,0
EVE-603-43,,0
FLA-119-6,,0
FLA-119-6-,,0
FLA-119-7,,0
FLA-119-7-,,0
FLA-119-8,,0
FLA-119-8-,,0
FLA-119-9,,0
FLA-119-9-,,0
FLA-119-10,,0
FLA-119-10-,,0
FLA-119-11,,0
FLA-119-12,,0
FLA-238-6,,0
FLA-238-6-,,0
FLA-238-7,,0
FLA-238-7-,,0
FLA-238-8,,16
FLA-238-8-,,38
FLA-238-9,,17
FLA-238-9-,,36
FLA-238-10,,33
FLA-238-10-,,32
FLA-238-11,,21
FLA-238-12,,17
FLA-315-6,,0
FLA-315-6-,,0
FLA-315-7,,0
FLA-315-7-,,22
FLA-315-8,,53
FLA-315-8-,,97
FLA-315-9,,73
FLA-315-9-,,115
FLA-315-10,,71
FLA-315-10-,,89
FLA-315-11,,65
FLA-315-12,,57
FLA-518D-6,,0
FLA-518D-6-,,0
FLA-518D-7,,0
FLA-518D-7-,,0
FLA-518D-8,,0
FLA-518D-8-,,0
FLA-518D-9,,0
FLA-518D-9-,,0
FLA-518D-10,,0
FLA-518D-10-,,0
FLA-518D-11,,0
FLA-518D-12,,0
FLA-553-6,,0
FLA-553-6-,,0
FLA-553-7,,0
FLA-553-7-,,0
FLA-553-8,,0
FLA-553-8-,,90
FLA-553-9,,34
FLA-553-9-,,117
FLA-553-10,,72
FLA-553-10-,,123
FLA-553-11,,64
FLA-553-12,,81
FLA-601-6,,0
FLA-601-6-,,0
FLA-601-7,,0
FLA-601-7-,,0
FLA-601-8,,0
FLA-601-8-,,0
FLA-601-9,,0
FLA-601-9-,,29
FLA-601-10,,0
FLA-601-10-,,64
FLA-601-11,,0
FLA-601-12,,16
FLA-823-6,,0
FLA-823-6-,,0
FLA-823-7,,0
FLA-823-7-,,0
FLA-823-8,,0
FLA-823-8-,,0
FLA-823-9,,0
FLA-823-9-,,0
FLA-823-10,,0
FLA-823-10-,,0
FLA-823-11,,0
FLA-823-12,,0
FLI-104-6,,0
FLI-104-6-,,0
FLI-104-7,,0
FLI-104-7-,,0
FLI-104-8,,0
FLI-104-8-,,0
FLI-104-9,,0
FLI-104-9-,,0
FLI-104-10,,0
FLI-104-10-,,0
FLI-104-11,,0
FLI-104-12,,0
FLI-117-6,,0
FLI-117-6-,,0
FLI-117-7,,0
FLI-117-7-,,0
FLI-117-8,,0
FLI-117-8-,,0
FLI-117-9,,0
FLI-117-9-,,0
FLI-117-10,,0
FLI-117-10-,,0
FLI-117-11,,0
FLI-117-12,,0
FLI-214-34,,0
FLI-214-35,,0
FLI-214-36,,0
FLI-214-37,,0
FLI-214-38,,0
FLI-214-39,,0
FLI-214-40,,0
FLI-214-41,,0
FLI-214-42,,0
FLI-214,,1542
FLI-214-43,,0
FLI-530-6,,0
FLI-530-6-,,0
FLI-530-7,,0
FLI-530-7-,,0
FLI-530-8,,0
FLI-530-8-,,0
FLI-530-9,,0
FLI-530-9-,,20
FLI-530-10,,0
FLI-530-10-,,38
FLI-530-11,,0
FLI-530-12,,22
FLI-532-6,,0
FLI-532-6-,,0
FLI-532-7,,0
FLI-532-7-,,0
FLI-532-8,,0
FLI-532-8-,,0
FLI-532-9,,0
FLI-532-9-,,0
FLI-532-10,,0
FLI-532-10-,,0
FLI-532-11,,0
FLI-532-12,,0
FLI-601-6,,0
FLI-601-6-,,0
FLI-601-7,,0
FLI-601-7-,,0
FLI-601-8,,0
FLI-601-8-,,0
FLI-601-9,,0
FLI-601-9-,,0
FLI-601-10,,0
FLI-601-10-,,27
FLI-601-11,,0
FLI-601-12,,16
FRA-601-6,,0
FRA-601-6-,,0
FRA-601-7,,0
FRA-601-7-,,0
FRA-601-8,,0
FRA-601-8-,,25
FRA-601-9,,0
FRA-601-9-,,18
FRA-601-10,,0
FRA-601-10-,,59
FRA-601-11,,23
FRA-601-12,,30
FRA-883-6,,0
FRA-883-6-,,0
FRA-883-7,,0
FRA-883-7-,,0
FRA-883-8,,0
FRA-883-8-,,0
FRA-883-9,,0
FRA-883-9-,,21
FRA-883-10,,0
FRA-883-10-,,26
FRA-883-11,,0
FRA-883-12,,17
GLE-140-34,,0
GLE-140-35,,20
GLE-140-36,,42
GLE-140-37,,87
GLE-140-38,,138
GLE-140-39,,136
GLE-140-40,,103
GLE-140-41,,55
GLE-140-42,,47
GLE-140,,970
GLE-140-43,,0
GLE-236-34,,0
GLE-236-35,,0
GLE-236-36,,0
GLE-236-37,,0
GLE-236-38,,0
GLE-236-39,,0
GLE-236-40,,0
GLE-236-41,,0
GLE-236-42,,0
GLE-236,,0
GLE-236-43,,0
